,Day of Week_Friday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_fantasy,Genre_horror,Genre_musical,Genre_mystery,Genre_romance,Genre_sci-fi,Genre_thriller,Studio_encoded,Director_encoded,Studio_encoded,Director_encoded,Adjusted Gross ($mill),Budget ($mill),Gross ($mill),IMDb Rating,MovieLens Rating,Runtime (min),Year,Month,Day
11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009868421052631578,0.001644736842105263,0.009868421052631578,0.001644736842105263,0.002844415013695336,0.04809619238476954,0.007612938130386049,0.8,0.75,0.40384615384615385,0.9868421052631611,0.9090909090909091,0.9
12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.009868421052631578,0.003289473684210526,0.009868421052631578,0.0028745146434698866,0.24849699398797598,0.0,0.6000000000000001,0.5,0.4375,0.9078947368421062,0.9999999999999999,0.8
13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008223684210526315,0.001644736842105263,0.008223684210526315,0.001644736842105263,0.002934713903018995,0.12157648630594522,0.0035939251072380773,0.6000000000000001,0.5,0.326923076923077,0.9473684210526336,0.5454545454545454,0.23333333333333334
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.001644736842105263,0.1069078947368421,0.001644736842105263,0.003160461126328149,0.19839679358717435,0.0016617073076477112,0.40000000000000013,0.5,0.4951923076923077,0.9342105263157912,0.6363636363636364,0.4
15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.004934210526315789,0.1069078947368421,0.004934210526315789,0.0032056105709899786,0.18169672678690715,0.007149205858484359,0.8,0.75,0.5,0.9736842105263186,0.8181818181818182,0.3333333333333333
16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.004934210526315789,0.15296052631578946,0.004934210526315789,0.003250760015651808,0.11155644622578491,0.0005796653398771057,0.8,0.75,0.34134615384615385,0.9210526315789487,0.6363636363636364,0.43333333333333335
17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299342105263158,0.001644736842105263,0.1299342105263158,0.001644736842105263,0.003265809830539087,0.16499665998663995,0.008694980098156654,0.6000000000000001,0.5,0.3653846153846154,0.9868421052631611,0.09090909090909091,0.9
18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.006578947368421052,0.1069078947368421,0.006578947368421052,0.0032808596454263657,0.23179692718770875,0.004444100939057838,0.8,0.75,0.41346153846153844,0.9473684210526336,0.1818181818181818,0.3333333333333333
19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10197368421052631,0.001644736842105263,0.10197368421052631,0.001644736842105263,0.0036119555729464507,0.19839679358717435,0.0069559840785253235,0.6000000000000001,0.5,0.4807692307692307,0.9605263157894761,0.9999999999999999,0.6666666666666666
20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.006578947368421052,0.1069078947368421,0.006578947368421052,0.0037775035367064967,0.2651970607882432,0.005642075974803873,0.40000000000000013,0.5,0.4182692307692307,0.9473684210526336,0.09090909090909091,0.3333333333333333
