,Day of Week_Friday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Genre_action,Genre_adventure,Genre_animation,Genre_biography,Genre_comedy,Genre_crime,Genre_documentary,Genre_drama,Genre_fantasy,Genre_horror,Genre_musical,Genre_mystery,Genre_romance,Genre_sci-fi,Genre_thriller,Studio_encoded,Director_encoded,Studio_encoded,Director_encoded,Adjusted Gross ($mill),Budget ($mill),Gross ($mill),IMDb Rating,MovieLens Rating,Runtime (min),Year,Month,Day
40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.001644736842105263,0.13980263157894737,0.001644736842105263,-0.690443878589388,-0.9679213066508123,-0.7510317834802314,0.021692018965033675,1.1781944503474138,-0.8109329843698597,0.44468242601350433,-0.8226754400979653,-0.8398565223326822
41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299342105263158,0.006578947368421052,0.1299342105263158,0.006578947368421052,-0.6890759999282265,-0.2942089620149955,-0.7521927771502095,0.021692018965033675,-0.6081951402042757,0.09580073525833617,0.5547666747986034,1.4362320909065127,1.1100537996845807
42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1299342105263158,0.001644736842105263,0.1299342105263158,0.001644736842105263,-0.6879361010439251,-0.715279177412381,-0.6906601126413683,0.021692018965033675,-0.6081951402042757,-0.20644383795106247,0.8850194211539008,-1.145376515955748,-1.205464707710919
43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1069078947368421,0.001644736842105263,0.1069078947368421,0.001644736842105263,-0.6870241819364838,0.4637174257002984,-0.6608612751119295,0.021692018965033675,-0.6081951402042757,-0.03373265325997753,1.105187918724099,-1.790778667671313,-0.4742483369544454
44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.001644736842105263,0.15296052631578946,0.001644736842105263,-0.6858842830521825,-0.715279177412381,-0.6740192033716816,-0.99282702186117,-0.6081951402042757,-1.1563553537520297,0.9951036699389999,0.1454277874753824,-0.8398565223326822
45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10197368421052631,0.009868421052631578,0.10197368421052631,0.009868421052631578,-0.6854283234984619,0.12686125338238996,-0.6581522898819805,-0.99282702186117,-0.6081951402042757,-0.854110780542631,1.105187918724099,-0.1772732883824002,1.1100537996845807
46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.009868421052631578,0.003289473684210526,0.009868421052631578,0.003289473684210526,-0.6845164043910209,-1.2037206272733483,-0.6852421421814703,1.0362110597912373,1.1781944503474138,0.18215632760387865,0.8850194211539008,1.1135310150487303,0.013229243549870354
47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.008223684210526315,0.1069078947368421,0.008223684210526315,-0.6836044852835796,-0.8837072635713352,-0.7297468995306322,1.0362110597912373,1.1781944503474138,0.09580073525833617,0.6648509235837026,0.7908299391909476,-1.8148116833413137
48,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.006578947368421052,0.13980263157894737,0.006578947368421052,-0.6833765055067195,-0.1678878973957799,-0.7401958425604355,-0.99282702186117,-0.6081951402042757,-1.2858887422703433,0.44468242601350433,-1.790778667671313,-0.23050954670228752
49,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.008223684210526315,0.1069078947368421,0.008223684210526315,-0.682236606622418,-0.041566832776564235,-0.6999480620011934,1.0362110597912373,1.1781944503474138,1.736556989823643,0.7749351723688016,1.4362320909065127,0.5007068240541861
50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069078947368421,0.001644736842105263,0.1069078947368421,0.001644736842105263,-0.6820086268455577,0.8005735980182068,-0.8183694163389632,-0.99282702186117,-0.6081951402042757,-1.1995331499248008,0.11442967965820698,1.4362320909065127,0.6225762191802651
51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296052631578946,0.003289473684210526,0.15296052631578946,0.003289473684210526,-0.6808687279612563,-0.715279177412381,-0.7363258636605083,0.021692018965033675,-0.6081951402042757,-0.5950440035060036,0.44468242601350433,1.4362320909065127,0.3788374289281072
52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13980263157894737,0.009868421052631578,0.13980263157894737,0.009868421052631578,-0.6797288290769549,0.042647210302912866,-0.7235549332907488,-0.99282702186117,-0.6081951402042757,0.009445142912793707,0.6648509235837026,-1.790778667671313,-0.4742483369544454
53,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003289473684210526,0.003289473684210526,0.003289473684210526,0.003289473684210526,-0.6756251930934698,-0.46263704817394974,-0.6705362223617473,-2.0073460626873736,-0.6081951402042757,-0.9404663728881735,0.8850194211539008,0.468128863333165,-0.23050954670228752
